time	mag	mag_limit	dmag	band	instrument	time_unit	mag_unit	mag_type	extinction_corrected	time_frame	dtime	reference	freq	flux_density	dflux_density	freq_unit	flux_density_unit	date	date_unit
4.296215277777778	19.33	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
6.336215277777778	20.24	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.82	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.73	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.48	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
7.246215277777778	20.21	0	0.03	B	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.65	0	0.1	V	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.53	0	0.02	R	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.35	0	0.05	I	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
8.206215277777778	20.18	0	0.13	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.8	0	0.2	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.81	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.63	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.8	0	0.03	I	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.216215277777778	19.8	0	0.2	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.8	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.63	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.8	0	0.03	I	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
9.306215277777778	20.46	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
9.306215277777778	19.79	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
9.306215277777778	19.64	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
9.306215277777778	19.44	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
10.196215277777778	19.63	0	0.05	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.98	MJD
10.196215277777778	19.92	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.98	MJD
10.196215277777778	19.54	0	0.09	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.98	MJD
10.196215277777778	19.76	0	0.08	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.98	MJD
10.206215277777778	19.63	0	0.05	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.99	MJD
10.206215277777778	19.92	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.99	MJD
10.206215277777778	19.54	0	0.09	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.99	MJD
10.206215277777778	19.76	0	0.08	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.99	MJD
12.20622673611111	20.52	0	0.21	B	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57753.99	MJD
12.20622673611111	19.77	0	0.06	V	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57753.99	MJD
12.20622673611111	19.43	0	0.06	R	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57753.99	MJD
12.20622673611111	19.35	0	0.12	I	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57753.99	MJD
12.496226851851851	20.57	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57754.28	MJD
12.496226851851851	19.82	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57754.28	MJD
12.496226851851851	19.53	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57754.28	MJD
12.496226851851851	19.4	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57754.28	MJD
14.576226851851851	20.87	0	0.01	B	Keck	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57756.36	MJD
14.576226851851851	20.17	0	0.03	V	Keck	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57756.36	MJD
14.576226851851851	19.64	0	0.03	R	Keck	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57756.36	MJD
14.576226851851851	19.44	0	0.04	I	Keck	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57756.36	MJD
15.216226851851852	20.6	0	0.09	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.0	MJD
15.216226851851852	20.2	0	0.1	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.0	MJD
15.216226851851852	20.28	0	0.03	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.0	MJD
15.216226851851852	19.64	0	0.03	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.0	MJD
15.216226851851852	19.76	0	0.02	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.0	MJD
15.226226851851852	20.6	0	0.09	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.01	MJD
15.226226851851852	20.2	0	0.1	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.01	MJD
15.226226851851852	20.28	0	0.03	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.01	MJD
15.226226851851852	19.64	0	0.03	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.01	MJD
15.226226851851852	19.76	0	0.02	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.01	MJD
16.19622685185185	20.9	0	0.06	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	20.03	0	0.03	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	20.39	0	0.04	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	19.77	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	19.76	0	0.05	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	20.9	0	0.06	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	20.03	0	0.03	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	20.38	0	0.04	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	19.75	0	0.08	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.19622685185185	19.75	0	0.05	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57757.98	MJD
16.256226851851853	20.92	0	0.02	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.04	MJD
16.256226851851853	19.96	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.04	MJD
16.256226851851853	19.58	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.04	MJD
16.256226851851853	19.41	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.04	MJD
17.17622685185185	20.44	0	0.08	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.96	MJD
17.17622685185185	19.669	0	0.08	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.96	MJD
17.17622685185185	19.59	0	0.06	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57758.96	MJD
18.27622685185185	21.18	0	0.02	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57760.06	MJD
18.27622685185185	20.12	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57760.06	MJD
18.27622685185185	19.66	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57760.06	MJD
18.27622685185185	19.47	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57760.06	MJD
21.47622685185185	21.58	0	0.06	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57763.26	MJD
21.47622685185185	20.33	0	0.02	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57763.26	MJD
21.47622685185185	19.73	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57763.26	MJD
21.47622685185185	19.47	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57763.26	MJD
25.38622685185185	20.51	0	0.03	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57767.17	MJD
25.38622685185185	19.97	0	0.02	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57767.17	MJD
25.38622685185185	19.61	0	0.02	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57767.17	MJD
28.19622685185185	20.35	0	0.05	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57769.98	MJD
28.19622685185185	20.05	0	0.02	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57769.98	MJD
29.12622685185185	20.33	0	0.04	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57770.91	MJD
29.12622685185185	20.11	0	0.02	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57770.91	MJD
30.256226851851853	21.98	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.04	MJD
30.256226851851853	20.93	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.04	MJD
30.256226851851853	20.25	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.04	MJD
30.256226851851853	19.82	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.04	MJD
31.12622685185185	20.5	0	0.042	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.91	MJD
31.12622685185185	20.22	0	0.02	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57772.91	MJD
37.09622685185185	20.52	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57778.88	MJD
37.09622685185185	20.27	0	0.03	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57778.88	MJD
37.43622685185185	22.17	0	0.02	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.22	MJD
37.43622685185185	21.23	0	0.02	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.22	MJD
37.43622685185185	20.56	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.22	MJD
37.43622685185185	20.08	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.22	MJD
38.13622685185185	20.73	0	0.03	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.92	MJD
38.13622685185185	20.45	0	0.03	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57779.92	MJD
94.25622685185184	22.64	0	0.03	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57836.04	MJD
94.25622685185184	21.24	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57836.04	MJD
2.296215277777778	19.83	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	19.66	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	19.39	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	18.89	0	0.0	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
4.296215277777778	20.04	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
4.296215277777778	19.84	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
4.296215277777778	19.74	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
4.296215277777778	19.33	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
6.336215277777778	20.24	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.82	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.73	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
6.336215277777778	19.48	0	0.01	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57748.12	MJD
7.246215277777778	20.21	0	0.03	B	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.65	0	0.1	V	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.53	0	0.02	R	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
7.246215277777778	19.35	0	0.05	I	TNG	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.03	MJD
8.206215277777778	20.18	0	0.13	B	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.8	0	0.2	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.81	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.63	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.206215277777778	19.8	0	0.03	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57749.99	MJD
8.216215277777778	19.8	0	0.2	V	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.8	0	0.05	g	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.63	0	0.07	r	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
8.216215277777778	19.8	0	0.03	i	LT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57750.0	MJD
9.306215277777778	20.46	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
9.306215277777778	19.79	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
9.306215277777778	19.64	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57751.09	MJD
