wavelength,flux
6255.753223,9.091819e-15
6258.707309,9.058443e-15
6261.661394,9.067941e-15
6264.61548,9.101777e-15
6267.569565,9.144323e-15
6270.523651,9.109975e-15
6273.477736,8.996077e-15
6276.431822,8.860649e-15
6279.385907,8.771062e-15
6282.339993,8.783429e-15
6285.294078,8.834674e-15
6288.248164,8.842392e-15
6291.202249,8.844351e-15
6294.156335,8.846524e-15
6297.11042,8.82388e-15
6300.064506,8.826067e-15
6303.018591,8.874401e-15
6305.972677,8.902559e-15
6308.926762,8.848567e-15
6311.880848,8.793138e-15
6314.834933,8.771672e-15
6317.789019,8.778699e-15
6320.743104,8.825241e-15
6323.69719,8.841951e-15
6326.651275,8.811381e-15
6329.605361,8.777062e-15
6332.559446,8.747189e-15
6335.513532,8.733898e-15
6338.467618,8.736888e-15
6341.421703,8.730887e-15
6344.375789,8.737285e-15
6347.329874,8.750661e-15
6350.28396,8.732717e-15
6353.238045,8.693347e-15
6356.192131,8.662717e-15
6359.146216,8.669633e-15
6362.100302,8.692222e-15
6365.054387,8.66437e-15
6368.008473,8.622359e-15
6370.962558,8.625547e-15
6373.916644,8.593832e-15
6376.870729,8.556675e-15
6379.824815,8.581042e-15
6382.7789,8.591468e-15
6385.732986,8.585048e-15
6388.687071,8.57192e-15
6391.641157,8.550811e-15
6394.595242,8.552801e-15
6397.549328,8.577856e-15
6400.503413,8.585463e-15
6403.457499,8.575761e-15
6406.411584,8.526055e-15
6409.36567,8.459121e-15
6412.319755,8.447709e-15
6415.273841,8.448313e-15
6418.227926,8.449067e-15
6421.182012,8.484127e-15
6424.136097,8.502021e-15
6427.090183,8.492821e-15
6430.044268,8.482574e-15
6432.998354,8.458857e-15
6435.952439,8.433307e-15
6438.906525,8.395384e-15
6441.86061,8.316175e-15
6444.814696,8.305209e-15
6447.768781,8.342334e-15
6450.722867,8.29037e-15
6453.676952,8.222602e-15
6456.631038,8.225253e-15
6459.585123,8.213122e-15
6462.539209,8.168361e-15
6465.493294,8.161269e-15
6468.44738,8.174602e-15
6471.401465,8.12797e-15
6474.355551,8.053695e-15
6477.309636,8.043493e-15
6480.263722,8.061388e-15
6483.217808,8.060737e-15
6486.171893,8.035118e-15
6489.125979,8.013642e-15
6492.080064,8.027165e-15
6495.03415,8.026611e-15
6497.988235,7.999919e-15
6500.942321,7.972293e-15
6503.896406,7.945811e-15
6506.850492,7.921702e-15
6509.804577,7.911145e-15
6512.758663,7.886955e-15
6515.712748,7.850157e-15
6518.666834,7.832968e-15
6521.620919,7.830748e-15
6524.575005,7.813462e-15
6527.52909,7.789205e-15
6530.483176,7.787103e-15
6533.437261,7.76878e-15
6536.391347,7.73869e-15
6539.345432,7.739138e-15
6542.299518,7.716985e-15
6545.253603,7.69624e-15
6548.207689,7.691034e-15
6551.161774,7.679334e-15
6554.11586,7.64197e-15
6557.069945,7.587979e-15
6560.024031,7.554225e-15
6562.978116,7.544616e-15
6565.932202,7.542534e-15
6568.886287,7.528099e-15
6571.840373,7.512657e-15
6574.794458,7.506169e-15
6577.748544,7.506449e-15
6580.702629,7.502827e-15
6583.656715,7.450332e-15
6586.6108,7.422307e-15
6589.564886,7.440401e-15
6592.518971,7.382062e-15
6595.473057,7.341694e-15
6598.427142,7.356004e-15
6601.381228,7.379809e-15
6604.335313,7.385492e-15
6607.289399,7.327999e-15
6610.243484,7.277648e-15
6613.19757,7.309705e-15
6616.151655,7.34428e-15
6619.105741,7.369539e-15
6622.059826,7.388148e-15
6625.013912,7.28354e-15
6627.967998,7.13013e-15
6630.922083,7.089955e-15
6633.876169,7.118879e-15
6636.830254,7.159513e-15
6639.78434,7.185776e-15
6642.738425,7.170284e-15
6645.692511,7.125455e-15
6648.646596,7.069184e-15
6651.600682,7.018992e-15
6654.554767,6.988378e-15
6657.508853,6.984016e-15
6660.462938,6.987653e-15
6663.417024,6.986489e-15
6666.371109,6.954911e-15
6669.325195,6.934285e-15
6672.27928,6.923307e-15
6675.233366,6.902246e-15
6678.187451,6.908802e-15
6681.141537,6.889378e-15
6684.095622,6.826445e-15
6687.049708,6.802716e-15
6690.003793,6.80281e-15
6692.957879,6.786501e-15
6695.911964,6.732019e-15
6698.86605,6.661418e-15
6701.820135,6.661129e-15
6704.774221,6.716577e-15
6707.728306,6.709123e-15
6710.682392,6.654288e-15
6713.636477,6.6306e-15
6716.590563,6.624658e-15
6719.544648,6.577217e-15
6722.498734,6.534493e-15
6725.452819,6.534351e-15
6728.406905,6.534234e-15
6731.36099,6.512793e-15
6734.315076,6.47713e-15
6737.269161,6.485752e-15
6740.223247,6.513435e-15
6743.177332,6.462201e-15
6746.131418,6.391739e-15
6749.085503,6.379761e-15
6752.039589,6.391291e-15
6754.993674,6.408359e-15
6757.94776,6.443996e-15
6760.901845,6.447115e-15
6763.855931,6.371309e-15
6766.810016,6.297136e-15
6769.764102,6.296935e-15
6772.718187,6.317866e-15
6775.672273,6.29983e-15
6778.626359,6.252123e-15
6781.580444,6.177674e-15
6784.53453,6.117121e-15
6787.488615,6.139669e-15
6790.442701,6.171505e-15
6793.396786,6.142536e-15
6796.350872,6.085078e-15
6799.304957,6.05173e-15
6802.259043,6.045615e-15
6805.213128,6.043612e-15
6808.167214,6.020571e-15
6811.121299,5.978032e-15
6814.075385,5.933171e-15
6817.02947,5.87317e-15
6819.983556,5.814451e-15
6822.937641,5.794963e-15
6825.891727,5.823163e-15
6828.845812,5.837516e-15
6831.799898,5.781343e-15
6834.753983,5.727559e-15
6837.708069,5.714084e-15
6840.662154,5.703972e-15
6843.61624,5.683273e-15
6846.570325,5.677498e-15
6849.524411,5.645219e-15
6852.478496,5.612946e-15
6855.432582,5.580667e-15
6858.386667,5.548388e-15
6861.340753,5.516109e-15
6864.294838,5.48383e-15
6867.248924,5.451551e-15
6870.203009,5.419272e-15
6873.157095,5.386994e-15
6876.11118,5.354715e-15
6879.065266,5.322442e-15
6882.019351,5.290162e-15
6884.973437,5.257884e-15
6887.927522,5.225605e-15
6890.881608,5.193326e-15
6893.835693,5.161047e-15
6896.789779,5.128768e-15
6899.743864,5.130732e-15
6902.69795,5.160052e-15
6905.652035,5.23e-15
6908.606121,5.294682e-15
6911.560206,5.29133e-15
6914.514292,5.270674e-15
6917.468377,5.23988e-15
6920.422463,5.146347e-15
6923.376549,5.042068e-15
6926.330634,4.980425e-15
6929.28472,4.942418e-15
6932.238805,4.911595e-15
6935.192891,4.891204e-15
6938.146976,4.915103e-15
6941.101062,4.923609e-15
6944.055147,4.855719e-15
6947.009233,4.7985e-15
6949.963318,4.773087e-15
6952.917404,4.685663e-15
6955.871489,4.611244e-15
6958.825575,4.597499e-15
6961.77966,4.587976e-15
6964.733746,4.579622e-15
6967.687831,4.577065e-15
6970.641917,4.587046e-15
6973.596002,4.582494e-15
6976.550088,4.549929e-15
6979.504173,4.509256e-15
6982.458259,4.456829e-15
6985.412344,4.364159e-15
6988.36643,4.322015e-15
6991.320515,4.343199e-15
6994.274601,4.343095e-15
6997.228686,4.309756e-15
7000.182772,4.283582e-15
7003.136857,4.269423e-15
7006.090943,4.236272e-15
7009.045028,4.173181e-15
7011.999114,4.102831e-15
7014.953199,4.073038e-15
7017.907285,4.098981e-15
7020.86137,4.104695e-15
7023.815456,4.082748e-15
7026.769541,4.069714e-15
7029.723627,4.065281e-15
7032.677712,4.041435e-15
7035.631798,4.024213e-15
7038.585883,4.008171e-15
7041.539969,3.970404e-15
7044.494054,3.948901e-15
7047.44814,3.959108e-15
7050.402225,3.974532e-15
7053.356311,3.970838e-15
7056.310396,3.948886e-15
7059.264482,3.93824e-15
7062.218567,3.920337e-15
7065.172653,3.876343e-15
7068.126738,3.856443e-15
7071.080824,3.87222e-15
7074.03491,3.861157e-15
7076.988995,3.85179e-15
7079.943081,3.880659e-15
7082.897166,3.8959e-15
7085.851252,3.869943e-15
7088.805337,3.818242e-15
7091.759423,3.773644e-15
7094.713508,3.778152e-15
7097.667594,3.801241e-15
7100.621679,3.778762e-15
7103.575765,3.730608e-15
7106.52985,3.701022e-15
7109.483936,3.69145e-15
7112.438021,3.712145e-15
7115.392107,3.729511e-15
7118.346192,3.720852e-15
7121.300278,3.695626e-15
7124.254363,3.650239e-15
7127.208449,3.620564e-15
7130.162534,3.610466e-15
7133.11662,3.596788e-15
7136.070705,3.615347e-15
7139.024791,3.642118e-15
7141.978876,3.610029e-15
7144.932962,3.560004e-15
7147.887047,3.53233e-15
7150.841133,3.491888e-15
7153.795218,3.460971e-15
7156.749304,3.434546e-15
7159.703389,3.373911e-15
7162.657475,3.332429e-15
7165.61156,3.315875e-15
7168.565646,3.287405e-15
7171.519731,3.274355e-15
7174.473817,3.267497e-15
7177.427902,3.257221e-15
7180.381988,3.281601e-15
7183.336073,3.28906e-15
7186.290159,3.244184e-15
7189.244244,3.217295e-15
7192.19833,3.248177e-15
7195.152415,3.300083e-15
7198.106501,3.327247e-15
7201.060586,3.330941e-15
7204.014672,3.344111e-15
7206.968757,3.384188e-15
7209.922843,3.440665e-15
7212.876928,3.475502e-15
7215.831014,3.443684e-15
7218.7851,3.346549e-15
7221.739185,3.247478e-15
7224.693271,3.210975e-15
7227.647356,3.225861e-15
7230.601442,3.20086e-15
7233.555527,3.123082e-15
7236.509613,3.109411e-15
7239.463698,3.201407e-15
7242.417784,3.258092e-15
7245.371869,3.249543e-15
7248.325955,3.267316e-15
7251.28004,3.262121e-15
7254.234126,3.236623e-15
7257.188211,3.240062e-15
7260.142297,3.258685e-15
7263.096382,3.280698e-15
7266.050468,3.308119e-15
7269.004553,3.328755e-15
7271.958639,3.31514e-15
7274.912724,3.266203e-15
7277.86681,3.230238e-15
7280.820895,3.265087e-15
7283.774981,3.337652e-15
7286.729066,3.324906e-15
7289.683152,3.211296e-15
7292.637237,3.140533e-15
7295.591323,3.176186e-15
7298.545408,3.24047e-15
7301.499494,3.245265e-15
7304.453579,3.200067e-15
7307.407665,3.164384e-15
7310.36175,3.165349e-15
7313.315836,3.181981e-15
7316.269921,3.199487e-15
7319.224007,3.240684e-15
7322.178092,3.268518e-15
7325.132178,3.257068e-15
7328.086263,3.242202e-15
7331.040349,3.24232e-15
7333.994434,3.245241e-15
7336.94852,3.250575e-15
7339.902605,3.26006e-15
7342.856691,3.267969e-15
7345.810776,3.262227e-15
7348.764862,3.249778e-15
7351.718947,3.248301e-15
7354.673033,3.235035e-15
7357.627118,3.22238e-15
7360.581204,3.237256e-15
7363.53529,3.244441e-15
7366.489375,3.252766e-15
7369.443461,3.295468e-15
7372.397546,3.331082e-15
7375.351632,3.332471e-15
7378.305717,3.322819e-15
7381.259803,3.336803e-15
7384.213888,3.357791e-15
7387.167974,3.356837e-15
7390.122059,3.336606e-15
7393.076145,3.310913e-15
7396.03023,3.297156e-15
7398.984316,3.294934e-15
7401.938401,3.304127e-15
7404.892487,3.314662e-15
7407.846572,3.301885e-15
7410.800658,3.290843e-15
7413.754743,3.290711e-15
7416.708829,3.286525e-15
7419.662914,3.292119e-15
7422.617,3.285885e-15
7425.571085,3.272483e-15
7428.525171,3.281e-15
7431.479256,3.279806e-15
7434.433342,3.289033e-15
7437.387427,3.301994e-15
7440.341513,3.284962e-15
7443.295598,3.282856e-15
7446.249684,3.271422e-15
7449.203769,3.245266e-15
7452.157855,3.258795e-15
7455.11194,3.267069e-15
7458.066026,3.263295e-15
7461.020111,3.265194e-15
7463.974197,3.245697e-15
7466.928282,3.248433e-15
7469.882368,3.287058e-15
7472.836453,3.300965e-15
7475.790539,3.279774e-15
7478.744624,3.253466e-15
7481.69871,3.229936e-15
7484.652795,3.22779e-15
7487.606881,3.251185e-15
7490.560966,3.255796e-15
7493.515052,3.233726e-15
7496.469137,3.210093e-15
7499.423223,3.233491e-15
7502.377308,3.273813e-15
7505.331394,3.270115e-15
7508.285479,3.286844e-15
7511.239565,3.351267e-15
7514.193651,3.378743e-15
7517.147736,3.343431e-15
7520.101822,3.304758e-15
7523.055907,3.290387e-15
7526.009993,3.294244e-15
7528.964078,3.297976e-15
7531.918164,3.300934e-15
7534.872249,3.312489e-15
7537.826335,3.343329e-15
7540.78042,3.374632e-15
7543.734506,3.390397e-15
7546.688591,3.408667e-15
7549.642677,3.400574e-15
7552.596762,3.350903e-15
7555.550848,3.307542e-15
7558.504933,3.286694e-15
7561.459019,3.268869e-15
7564.413104,3.267286e-15
7567.36719,3.290026e-15
7570.321275,3.320247e-15
7573.275361,3.34658e-15
7576.229446,3.358819e-15
7579.183532,3.371453e-15
7582.137617,3.372574e-15
7585.091703,3.327313e-15
7588.045788,3.296631e-15
7590.999874,3.265949e-15
7593.953959,3.235268e-15
7596.908045,3.204586e-15
7599.86213,3.173904e-15
7602.816216,3.143228e-15
7605.770301,3.112546e-15
7608.724387,3.081864e-15
7611.678472,3.051183e-15
7614.632558,3.020501e-15
7617.586643,2.989819e-15
7620.540729,2.959137e-15
7623.494814,2.928456e-15
7626.4489,2.897774e-15
7629.402985,2.867097e-15
7632.357071,2.920526e-15
7635.311156,3.186016e-15
7638.265242,3.463983e-15
7641.219327,3.719401e-15
7644.173413,3.931892e-15
7647.127498,4.030893e-15
7650.081584,4.03163e-15
7653.035669,3.977601e-15
7655.989755,3.861582e-15
7658.943841,3.700808e-15
7661.897926,3.599267e-15
7664.852012,3.6193e-15
7667.806097,3.644739e-15
7670.760183,3.629523e-15
7673.714268,3.654962e-15
7676.668354,3.710371e-15
7679.622439,3.71966e-15
7682.576525,3.649558e-15
7685.53061,3.559815e-15
7688.484696,3.485073e-15
7691.438781,3.406146e-15
7694.392867,3.349653e-15
7697.346952,3.313623e-15
7700.301038,3.292628e-15
7703.255123,3.301646e-15
7706.209209,3.343727e-15
7709.163294,3.437673e-15
7712.11738,3.546589e-15
7715.071465,3.621272e-15
7718.025551,3.619056e-15
7720.979636,3.589816e-15
7723.933722,3.573853e-15
7726.887807,3.536303e-15
7729.841893,3.507818e-15
7732.795978,3.527029e-15
7735.750064,3.555326e-15
7738.704149,3.567437e-15
7741.658235,3.572042e-15
7744.61232,3.593652e-15
7747.566406,3.61743e-15
7750.520491,3.626904e-15
7753.474577,3.635675e-15
7756.428662,3.623033e-15
7759.382748,3.590145e-15
7762.336833,3.574396e-15
7765.290919,3.58466e-15
7768.245004,3.598627e-15
7771.19909,3.5955e-15
7774.153175,3.592039e-15
7777.107261,3.611179e-15
7780.061346,3.657717e-15
7783.015432,3.704767e-15
7785.969517,3.667638e-15
7788.923603,3.610377e-15
7791.877688,3.647435e-15
7794.831774,3.688192e-15
7797.785859,3.666576e-15
7800.739945,3.624879e-15
7803.69403,3.606957e-15
7806.648116,3.635155e-15
7809.602202,3.674943e-15
7812.556287,3.692766e-15
7815.510373,3.694838e-15
7818.464458,3.682485e-15
7821.418544,3.658043e-15
7824.372629,3.65249e-15
7827.326715,3.680409e-15
7830.2808,3.690379e-15
7833.234886,3.694705e-15
7836.188971,3.716614e-15
7839.143057,3.692699e-15
7842.097142,3.661977e-15
7845.051228,3.683114e-15
7848.005313,3.689639e-15
7850.959399,3.660279e-15
7853.913484,3.66349e-15
7856.86757,3.689985e-15
7859.821655,3.698624e-15
7862.775741,3.740772e-15
7865.729826,3.812899e-15
7868.683912,3.808577e-15
7871.637997,3.767913e-15
7874.592083,3.767463e-15
7877.546168,3.764273e-15
7880.500254,3.742418e-15
7883.454339,3.706629e-15
7886.408425,3.670154e-15
7889.36251,3.67909e-15
7892.316596,3.721074e-15
7895.270681,3.78985e-15
7898.224767,3.855953e-15
7901.178852,3.840862e-15
7904.132938,3.846728e-15
7907.087023,3.932751e-15
7910.041109,3.976929e-15
7912.995194,3.963101e-15
7915.94928,3.943887e-15
7918.903365,3.881093e-15
7921.857451,3.823416e-15
7924.811536,3.834563e-15
7927.765622,3.872592e-15
7930.719707,3.950248e-15
7933.673793,4.053275e-15
7936.627878,4.097209e-15
7939.581964,4.111647e-15
7942.536049,4.134621e-15
7945.490135,4.141935e-15
7948.44422,4.091642e-15
7951.398306,4.003765e-15
7954.352392,3.94135e-15
7957.306477,3.945406e-15
7960.260563,3.994873e-15
7963.214648,4.037616e-15
7966.168734,4.094816e-15
7969.122819,4.176944e-15
7972.076905,4.224814e-15
7975.03099,4.2374e-15
7977.985076,4.220249e-15
7980.939161,4.192462e-15
7983.893247,4.153416e-15
7986.847332,4.103402e-15
7989.801418,4.061458e-15
7992.755503,4.051487e-15
7995.709589,4.088925e-15
7998.663674,4.156149e-15
8001.61776,4.236617e-15
8004.571845,4.312058e-15
8007.525931,4.328991e-15
8010.480016,4.323076e-15
8013.434102,4.347618e-15
8016.388187,4.352361e-15
8019.342273,4.288458e-15
8022.296358,4.222486e-15
8025.250444,4.184408e-15
8028.204529,4.187118e-15
8031.158615,4.246966e-15
8034.1127,4.318969e-15
8037.066786,4.371358e-15
8040.020871,4.419784e-15
8042.974957,4.480066e-15
8045.929042,4.502194e-15
8048.883128,4.476771e-15
8051.837213,4.474917e-15
8054.791299,4.460706e-15
8057.745384,4.408751e-15
8060.69947,4.352909e-15
8063.653555,4.31978e-15
8066.607641,4.34418e-15
8069.561726,4.407047e-15
8072.515812,4.453598e-15
8075.469897,4.4771e-15
8078.423983,4.483311e-15
8081.378068,4.487113e-15
8084.332154,4.51728e-15
8087.286239,4.550892e-15
8090.240325,4.511635e-15
8093.19441,4.443801e-15
8096.148496,4.449074e-15
8099.102582,4.497924e-15
8102.056667,4.504256e-15
8105.010753,4.467749e-15
8107.964838,4.422689e-15
8110.918924,4.412007e-15
8113.873009,4.427093e-15
8116.827095,4.39568e-15
8119.78118,4.353271e-15
8122.735266,4.367434e-15
8125.689351,4.427431e-15
8128.643437,4.470505e-15
8131.597522,4.458969e-15
8134.551608,4.395446e-15
8137.505693,4.330039e-15
8140.459779,4.267437e-15
8143.413864,4.197102e-15
8146.36795,4.138767e-15
8149.322035,4.10689e-15
8152.276121,4.085444e-15
8155.230206,4.058076e-15
8158.184292,4.069926e-15
8161.138377,4.088989e-15
8164.092463,4.113953e-15
8167.046548,4.231348e-15
8170.000634,4.368183e-15
8172.954719,4.394043e-15
8175.908805,4.319373e-15
8178.86289,4.219376e-15
8181.816976,4.163366e-15
8184.771061,4.170888e-15
8187.725147,4.169743e-15
8190.679232,4.143113e-15
8193.633318,4.173444e-15
8196.587403,4.271031e-15
8199.541489,4.369315e-15
8202.495574,4.47738e-15
8205.44966,4.645682e-15
8208.403745,4.736861e-15
8211.357831,4.693288e-15
8214.311916,4.644635e-15
8217.266002,4.597754e-15
8220.220087,4.492933e-15
8223.174173,4.304402e-15
8226.128258,4.017866e-15
8229.082344,3.846573e-15
8232.036429,3.945541e-15
8234.990515,4.188052e-15
8237.9446,4.390912e-15
8240.898686,4.510755e-15
8243.852771,4.575337e-15
8246.806857,4.630733e-15
8249.760943,4.678567e-15
8252.715028,4.633742e-15
8255.669114,4.535401e-15
8258.623199,4.52762e-15
8261.577285,4.581373e-15
8264.53137,4.623101e-15
8267.485456,4.652459e-15
8270.439541,4.601158e-15
8273.393627,4.497418e-15
8276.347712,4.425414e-15
8279.301798,4.398039e-15
8282.255883,4.404741e-15
8285.209969,4.392842e-15
8288.164054,4.375871e-15
8291.11814,4.405185e-15
8294.072225,4.458072e-15
8297.026311,4.520711e-15
8299.980396,4.59621e-15
8302.934482,4.624723e-15
8305.888567,4.623077e-15
8308.842653,4.652706e-15
8311.796738,4.597348e-15
8314.750824,4.457833e-15
8317.704909,4.361245e-15
8320.658995,4.327764e-15
8323.61308,4.344026e-15
8326.567166,4.401631e-15
8329.521251,4.461252e-15
8332.475337,4.51361e-15
8335.429422,4.551141e-15
8338.383508,4.569556e-15
8341.337593,4.633087e-15
8344.291679,4.741039e-15
8347.245764,4.768578e-15
8350.19985,4.730701e-15
8353.153935,4.687153e-15
8356.108021,4.577474e-15
8359.062106,4.474024e-15
8362.016192,4.451344e-15
8364.970277,4.475413e-15
8367.924363,4.512539e-15
8370.878448,4.555613e-15
8373.832534,4.5881e-15
8376.786619,4.597767e-15
8379.740705,4.603334e-15
8382.69479,4.623257e-15
8385.648876,4.634654e-15
8388.602961,4.599761e-15
8391.557047,4.554609e-15
8394.511133,4.519927e-15
8397.465218,4.477067e-15
8400.419304,4.434567e-15
8403.373389,4.407632e-15
8406.327475,4.420349e-15
8409.28156,4.475863e-15
8412.235646,4.466425e-15
8415.189731,4.393152e-15
8418.143817,4.386018e-15
8421.097902,4.396307e-15
8424.051988,4.402887e-15
8427.006073,4.419773e-15
8429.960159,4.455697e-15
8432.914244,4.471563e-15
8435.86833,4.434387e-15
8438.822415,4.420399e-15
8441.776501,4.464801e-15
8444.730586,4.486916e-15
8447.684672,4.44306e-15
8450.638757,4.383185e-15
8453.592843,4.350695e-15
8456.546928,4.33953e-15
8459.501014,4.297478e-15
8462.455099,4.251407e-15
8465.409185,4.274216e-15
8468.36327,4.353185e-15
8471.317356,4.384822e-15
8474.271441,4.32337e-15
8477.225527,4.312183e-15
8480.179612,4.387871e-15
8483.133698,4.406635e-15
8486.087783,4.387678e-15
8489.041869,4.365197e-15
8491.995954,4.363595e-15
8494.95004,4.347926e-15
8497.904125,4.267367e-15
8500.858211,4.20983e-15
8503.812296,4.205996e-15
8506.766382,4.14888e-15
8509.720467,4.106738e-15
8512.674553,4.150134e-15
8515.628638,4.1987e-15
8518.582724,4.225089e-15
8521.536809,4.232918e-15
8524.490895,4.242002e-15
8527.44498,4.225864e-15
8530.399066,4.174092e-15
8533.353151,4.134405e-15
8536.307237,4.104e-15
8539.261322,4.054513e-15
8542.215408,3.998382e-15
8545.169494,3.973895e-15
8548.123579,3.970719e-15
8551.077665,3.98883e-15
8554.03175,4.030375e-15
8556.985836,4.052396e-15
8559.939921,4.064224e-15
8562.894007,4.066221e-15
8565.848092,4.069644e-15
8568.802178,4.070564e-15
8571.756263,4.053186e-15
8574.710349,4.053499e-15
8577.664434,4.062654e-15
8580.61852,4.047612e-15
8583.572605,4.027745e-15
8586.526691,4.032851e-15
8589.480776,4.041849e-15
8592.434862,4.041434e-15
8595.388947,4.052806e-15
8598.343033,4.04752e-15
8601.297118,4.0035e-15
8604.251204,3.956317e-15
8607.205289,3.963994e-15
8610.159375,3.952251e-15
8613.11346,3.91858e-15
8616.067546,3.915371e-15
8619.021631,3.933697e-15
8621.975717,3.972193e-15
8624.929802,4.015541e-15
8627.883888,4.017601e-15
8630.837973,3.994313e-15
8633.792059,3.964573e-15
8636.746144,3.883648e-15
8639.70023,3.80328e-15
8642.654315,3.802398e-15
8645.608401,3.841317e-15
8648.562486,3.869177e-15
8651.516572,3.898113e-15
8654.470657,3.89785e-15
8657.424743,3.836739e-15
8660.378828,3.790434e-15
8663.332914,3.837167e-15
8666.286999,3.919362e-15
8669.241085,3.929708e-15
8672.19517,3.89047e-15
8675.149256,3.852701e-15
8678.103341,3.817655e-15
8681.057427,3.748765e-15
8684.011512,3.685778e-15
8686.965598,3.663628e-15
8689.919684,3.657545e-15
8692.873769,3.685268e-15
8695.827855,3.717004e-15
8698.78194,3.699477e-15
8701.736026,3.675594e-15
8704.690111,3.702071e-15
8707.644197,3.808879e-15
8710.598282,3.889133e-15
8713.552368,3.832289e-15
8716.506453,3.773387e-15
8719.460539,3.756445e-15
8722.414624,3.701064e-15
8725.36871,3.623789e-15
8728.322795,3.561413e-15
8731.276881,3.525582e-15
8734.230966,3.521647e-15
8737.185052,3.541184e-15
8740.139137,3.601623e-15
8743.093223,3.678324e-15
8746.047308,3.700689e-15
8749.001394,3.688846e-15
8751.955479,3.694433e-15
8754.909565,3.723808e-15
8757.86365,3.762853e-15
8760.817736,3.766598e-15
8763.771821,3.740189e-15
8766.725907,3.69936e-15
8769.679992,3.642599e-15
8772.634078,3.616562e-15
8775.588163,3.628133e-15
8778.542249,3.619812e-15
8781.496334,3.60584e-15
8784.45042,3.616248e-15
8787.404505,3.621901e-15
8790.358591,3.64498e-15
8793.312676,3.6889e-15
8796.266762,3.695857e-15
8799.220847,3.688347e-15
8802.174933,3.681915e-15
8805.129018,3.64259e-15
8808.083104,3.582115e-15
8811.037189,3.550452e-15
8813.991275,3.568716e-15
8816.94536,3.58939e-15
8819.899446,3.573099e-15
8822.853531,3.576697e-15
8825.807617,3.603503e-15
8828.761702,3.587174e-15
8831.715788,3.584436e-15
8834.669874,3.628482e-15
8837.623959,3.647692e-15
8840.578045,3.637308e-15
8843.53213,3.612185e-15
8846.486216,3.618388e-15
8849.440301,3.687405e-15
8852.394387,3.708107e-15
8855.348472,3.661551e-15
8858.302558,3.599046e-15
8861.256643,3.557106e-15
8864.210729,3.549392e-15
8867.164814,3.509157e-15
8870.1189,3.472251e-15
8873.072985,3.485011e-15
8876.027071,3.504655e-15
8878.981156,3.486942e-15
8881.935242,3.499318e-15
8884.889327,3.543268e-15
8887.843413,3.515284e-15
8890.797498,3.504481e-15
8893.751584,3.551731e-15
8896.705669,3.54637e-15
8899.659755,3.527247e-15
8902.61384,3.517632e-15
8905.567926,3.484489e-15
8908.522011,3.50281e-15
8911.476097,3.566368e-15
8914.430182,3.560353e-15
8917.384268,3.486508e-15
8920.338353,3.408218e-15
8923.292439,3.331e-15
8926.246524,3.278823e-15
8929.20061,3.285542e-15
8932.154695,3.308043e-15
8935.108781,3.315931e-15
8938.062866,3.365741e-15
8941.016952,3.419784e-15
8943.971037,3.382807e-15
8946.925123,3.344413e-15
8949.879208,3.352297e-15
8952.833294,3.293133e-15
8955.787379,3.158801e-15
8958.741465,3.076835e-15
8961.69555,3.076385e-15
8964.649636,3.054329e-15
8967.603721,3.027459e-15
8970.557807,3.042929e-15
8973.511892,3.003923e-15
8976.465978,2.974838e-15
8979.420063,3.01291e-15
8982.374149,3.038834e-15
8985.328235,3.041614e-15
8988.28232,3.08219e-15
8991.236406,3.156093e-15
8994.190491,3.155648e-15
8997.144577,3.022691e-15
9000.098662,2.890548e-15
9003.052748,2.841344e-15
9006.006833,2.801378e-15
9008.960919,2.758721e-15
9011.915004,2.752518e-15
9014.86909,2.758089e-15
9017.823175,2.777517e-15
9020.777261,2.848591e-15
9023.731346,2.972509e-15
9026.685432,3.133193e-15
9029.639517,3.264635e-15
9032.593603,3.329554e-15
9035.547688,3.352825e-15
9038.501774,3.33092e-15
9041.455859,3.307464e-15
9044.409945,3.269663e-15
9047.36403,3.191832e-15
9050.318116,3.103789e-15
9053.272201,3.021306e-15
9056.226287,2.967e-15
9059.180372,2.939189e-15
9062.134458,2.904849e-15
9065.088543,2.844228e-15
9068.042629,2.779597e-15
9070.996714,2.824948e-15
9073.9508,2.991172e-15
9076.904885,3.091664e-15
9079.858971,3.0434e-15
9082.813056,2.939559e-15
9085.767142,2.900302e-15
9088.721227,2.914318e-15
9091.675313,2.910897e-15
9094.629398,2.892249e-15
9097.583484,2.868451e-15
9100.537569,2.800214e-15
9103.491655,2.740722e-15
9106.44574,2.741172e-15
9109.399826,2.729829e-15
9112.353911,2.709694e-15
9115.307997,2.756697e-15
9118.262082,2.832046e-15
9121.216168,2.828346e-15
9124.170253,2.770364e-15
9127.124339,2.742354e-15
9130.078425,2.752008e-15
9133.03251,2.780921e-15
9135.986596,2.818762e-15
9138.940681,2.831243e-15
9141.894767,2.776427e-15
9144.848852,2.662333e-15
9147.802938,2.549466e-15
9150.757023,2.506719e-15
9153.711109,2.573831e-15
9156.665194,2.682012e-15
9159.61928,2.748231e-15
9162.573365,2.78757e-15
9165.527451,2.780795e-15
9168.481536,2.719972e-15
9171.435622,2.666784e-15
9174.389707,2.700834e-15
9177.343793,2.764632e-15
9180.297878,2.771699e-15
9183.251964,2.74967e-15
9186.206049,2.717161e-15
9189.160135,2.714181e-15
9192.11422,2.777377e-15
9195.068306,2.845025e-15
9198.022391,2.893785e-15
9200.976477,2.91103e-15
9203.930562,2.857023e-15
